gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10
ind233_context35	4.11477826578304	3.57234071786057	6.16361199863057	5.40752289330113	6.26591630329968	4.64649890949622	7.77118428997356	5.79335109308909	4.44509980955463	4.6345943936456
ind233_context36	3.62209134208202	4.79189624469295	4.31863557149358	4.37332853620838	3.80893898666239	3.59382187472754	4.86052792178024	5.69316557899889	5.92700920340024	3.09474060493401
ind233_context37	4.02870456427813	3.76218613343019	4.4885138958255	5.43664333598513	3.82385263266054	5.17099306928527	5.09110363202698	5.34263643011099	3.61526612319902	5.73003717517765
ind233_context38	2.7442481418891	6.22334198417324	4.79365021368388	3.70770414502957	4.95511120801647	5.64306571469996	5.84560750360296	5.85405046075653	4.76825268527424	3.64153348034549
ind233_context39	4.06486069585459	4.96433763086443	5.46770523249338	6.26701602196556	4.76034486987477	4.06416103472563	4.63237454282803	5.21877822968053	3.5850091714569	5.32724627809302
ind233_context4	3.99580360314176	5.55922006456804	3.59447927911438	4.88358035652364	4.89426859282204	5.00836812709999	5.25599191536719	5.43568955643586	5.75923284468335	4.81028067813015
ind233_context40	4.33442935046653	3.37531802655579	6.22523499949194	5.99081604909964	4.67197292534898	3.33139499461752	5.30007167529037	5.46103451046547	5.63330913245047	4.11162288903832
ind233_context41	4.64012432876149	4.37934193664267	5.33025924544645	4.42897616770228	6.00343616307265	5.59685576915465	7.90659654928864	4.94256466026682	4.52985379074329	2.18627881185454
ind233_context42	3.41833691227587	4.56558853930295	4.8467099696568	6.52724021095575	3.93400600119407	5.7421594721941	5.6257710016578	4.39915367640206	3.92902348040272	4.05005783315503
ind233_context43	4.4725476679337	3.84388428681279	3.65148835851533	4.85425839175457	4.61602423726167	4.69173021660893	4.79227943983736	4.94588075439801	4.91888330133043	5.77495482962188
ind233_context44	3.96810630773712	3.66953728327646	5.11772957208035	7.4758024244423	5.65831976632944	6.44449091447891	4.54026279996498	6.29955180010315	6.68084773540165	2.95218429101235
ind233_context45	5.3848342337396	4.30581863018463	4.83846629514748	4.43440354427294	5.86737046858469	4.013105880132	5.25764982730382	5.09326123681761	4.39038511467554	4.99890804823841
ind233_context46	3.43649309645073	5.06364578442619	4.72315093518839	6.08759659422265	4.97186037207487	3.8542934354152	6.52183812889956	5.96898172500064	4.75512980923799	3.82498651169908
ind233_context47	3.95026534799829	5.31097678843172	4.7402019385169	4.49761768888975	4.94193610720704	3.30377266457087	5.11146849350325	5.3714084548584	6.19331210327923	4.79885655778751
ind233_context48	3.46206101386262	5.88357097970387	4.15963196728951	5.38340878979494	3.7326760050611	5.45797712296936	5.72912072785027	3.77974196225294	4.40124427576277	4.20638402286348
ind233_context49	3.94866300984436	5.40257247246152	6.07234488358506	3.75884446068292	7.01457020027572	4.49117556750686	3.58998462103303	3.86103927213303	5.3310015945934	4.90985085575397
ind233_context5	3.97009463651686	4.58605544474479	4.51436734554621	5.86692301216382	3.6504405794474	6.17299622887033	4.46443925392461	4.83073380634763	3.35458287641485	5.57798928395209
ind233_context50	0.680989179101921	0.0299095602510332	0.471183414682024	1.36385325712747	-2.47380494088159	-0.0635568432735973	0.110069227111476	0.479502676116512	-0.577805370718685	1.27886618608413
ind233_context6	3.26015574248037	4.86272649072674	5.27446706055212	4.531566031019	5.29631556183405	4.66356578016552	5.2009309416953	5.4888548581825	2.86034123628548	3.95541237255955
ind233_context7	5.18732925519353	5.04063083843697	6.35266441724375	5.62510027430258	6.60488728390333	5.09859882476251	5.39483972515174	4.38769101291088	3.26546573942281	4.86852222567971
ind233_context8	5.46641668965632	3.79332035738464	5.19927295589518	4.82761283735459	4.5835748707917	4.69774094761293	4.69849929716255	4.65079294636029	5.29857207154325	4.3258679339561
ind233_context9	3.6583476130253	6.02304194340124	6.45507877956587	6.21727470098467	5.12736166783437	3.5411552316303	4.53837048273101	4.76396453006563	5.8484731929426	4.39584416751188
ind234_context1	4.68858972389314	3.91321687597357	4.62831601240789	5.12448930468828	5.57442626510027	6.81483576050431	7.23888589055452	3.30236324262884	6.16828394610046	6.21946130169566
ind234_context10	4.03764110398208	5.96240704788161	6.37567297685347	4.11762858937512	6.06541397930256	5.66514584501083	5.67422571333401	5.08470742584143	4.76014590070982	5.73431704313101
ind234_context11	5.07724937639452	4.25322720047607	7.43440586840963	7.19369815046938	7.15833227456973	7.42006248491183	5.66235530830112	5.2630213867084	6.59512802014698	4.82435932817186
ind234_context12	4.28912176893747	6.34740158352295	4.62075974641212	5.70177371698617	6.28796428922369	6.20045160174959	6.06257268939802	6.27415419051658	3.87590602720341	6.35702350870319
ind234_context13	5.45043202807975	6.23483763756421	4.55421632802557	5.41847467130406	6.8162285961571	5.58407665559467	5.83182775614168	3.57051308583255	6.05222918606306	5.56138691826777
ind234_context14	4.78608534943457	5.00806569186415	5.36351912186461	6.57221149800673	7.0203950252022	6.90036442737074	4.69335288554134	4.35045215574606	4.61911123062807	5.53428430803584
ind234_context15	4.77260561814237	5.46745041668293	5.33239768610192	4.41833336173813	5.79113507950782	4.59522658009308	4.60756833911222	5.94094097844568	3.79507192172388	4.74283495743274
ind234_context16	4.28193238105566	4.58921928579159	7.03868252022656	4.09188224997471	6.17087007349816	5.21817781423795	5.14168613051935	4.67948690036446	3.78791520594782	5.79582210896631
ind234_context17	5.88180491809851	8.01748451961078	7.10806610379363	4.82757144337689	4.11168482284419	4.17642422858736	5.63798218979443	5.77537440948652	5.78258380735706	5.46677973054737
ind234_context18	3.16205014740133	5.57529721088621	4.35471399563447	6.21912312762044	6.86794399327166	5.41704402740418	7.03883985680887	6.534070021699	6.0971210043793	4.73362017285901
ind234_context19	3.1249215432302	4.93764917726891	4.92965194881539	4.82104144654562	7.34514613907865	6.99549816343516	5.36280508609053	5.62993233461035	5.0050914955906	4.98772219362336
ind234_context2	3.95138707064172	5.33572618396739	3.99760511087691	6.2198806177496	5.37221055071141	6.37904063763819	5.51835801475427	6.15574559628687	4.92556937422653	5.01343053022576
ind234_context20	4.66656359158476	5.1866721031944	5.5830101582277	5.64954463831359	6.19811279767103	7.61578511054408	5.12591559162283	5.95193286836039	4.76119021277976	5.23659533755369
ind234_context21	6.01090777898146	5.86275121670467	4.21490535084411	4.64234110292361	7.84327083034146	7.10682171459638	4.14767785063466	6.56832445104753	4.34804121960794	5.78314652943369
ind234_context22	3.99061228867033	6.34393145436312	4.43422470508349	5.00761175006244	5.62805491258037	5.67769492426743	7.11667885124719	4.63650396484999	5.71413256942623	6.73356859186872
ind234_context23	3.77795137395466	4.87215219837065	5.09365052569061	6.76387771246467	7.55677103595331	5.59029677890665	5.76545644189997	5.85057705995267	6.18826773406111	3.98119052640108
ind234_context24	4.84747648626327	5.10826264250689	5.96769004227306	5.33207476307075	6.01516325346264	5.07710549109016	5.04594804343662	6.66707207072506	4.65340349205801	5.14519578941658
ind234_context25	4.63785429384427	4.50806690026124	3.91257189737887	4.94394026395032	5.11562345730318	5.38601016746937	4.0017694330586	5.79014193188759	4.00348020083419	6.21788557917128
ind234_context26	4.50683999098177	6.41991912119882	5.76885527816289	6.8793861599833	7.0633174740271	6.00033973278542	6.0201508086534	6.05282913891294	4.32855482428026	7.1094313745214
ind234_context27	4.93873416111307	5.7323501350604	3.50492824692715	5.82599349573484	5.38228374931987	7.66824890969971	7.30184353414606	3.97343925729899	5.30458623994044	7.07562408830059
ind234_context28	4.25340235682931	5.50238221972357	6.62942008667722	5.97975431655626	7.82799338081407	4.84004138459945	4.83721407253424	6.03314782263597	5.20992586204304	6.25112473040991
ind234_context29	5.21178702599139	4.32915829245111	5.37435130588412	7.33434811031114	7.56504226786973	5.87255645816467	5.89160852192606	5.97756389242562	4.27885959870995	5.65412130473919
ind234_context3	3.77246667212218	6.06056214912797	4.58526109282531	5.10224112568874	6.0704297197156	4.84495234294925	6.99501172020037	5.71829037919765	4.73493843088773	5.33354051115967
ind234_context30	5.75795873226594	6.49297682941889	6.03665344748383	6.78486762380551	7.61821893258379	4.8450100037373	6.14489882840423	5.77584818709054	6.08620192670496	3.5373285592206
ind234_context31	4.12852058842708	4.62758171206643	7.03233155707383	5.08846788902488	5.62680879340371	6.68090018182833	4.49516526427473	5.21952897454387	4.82213762078848	5.71133047450217
ind234_context32	4.3244971136781	4.62918207379321	5.96720247150986	5.3950701062599	4.88479701211959	5.18737903793132	5.81407276431435	5.74723217666782	4.69157834490355	5.75954812250437
ind234_context33	4.79106280535524	5.55004501881024	3.85910783414082	5.42571074317719	6.16978348542367	6.23051528223512	2.70239875726879	4.81286745655343	5.17551067096642	4.72423461332306
ind234_context34	4.7755150108876	4.9548298005847	6.09429942208377	4.23671336125973	6.47270050908793	7.30461659804003	5.90766974312199	5.17863060016191	5.02503000643852	4.43217936027422
ind234_context35	5.67552120743335	5.96994123967829	6.16725226603946	4.95159747562129	6.42200455438221	3.60114643364446	6.2495569322871	6.11242690452934	4.88404710984443	4.59838943757132
ind234_context36	4.69651607522016	5.35270242519152	5.88807452599762	4.60797793226061	6.81321751771439	6.11412309267027	5.52688316098016	4.24116430554081	3.03376112112887	5.52693888404676
ind234_context37	5.06428984109869	4.62404424154932	5.64090175224354	5.46796663096029	6.98184630323237	3.70282031537061	5.40031165946616	5.73272524428566	3.96900817607411	5.06866764080119
ind234_context38	4.42648532261309	6.35926295488648	4.0906858815784	6.07379556065693	7.47324980528602	6.12130604231744	7.50666282001899	5.73419756112923	5.14008085709462	5.98657176680597
ind234_context39	3.59344569888689	6.06961002579575	5.27162726288742	6.16365412396237	6.35554956801884	7.82501727756095	5.3732104016912	3.42079216777905	5.12905509324599	5.63876721074606
ind234_context4	3.71598895182419	6.19779713851304	5.86972968115433	7.40510781368192	7.43605791669302	5.9038266517232	4.07478416052038	5.28629467667097	5.72799671042249	7.48947039030808
ind234_context40	6.1039815693337	5.07031393519149	4.85997046378427	5.54479648414106	6.05676250225133	6.38365782592519	4.5738599139351	4.53383196273393	5.42459739469222	4.27599406334776
ind234_context41	5.41761958894564	4.70813753160688	4.41955257285833	4.15583379240838	5.0270317929259	7.24857401546544	6.25610317216301	5.36104549331704	3.61749974199331	4.21199328411337
ind234_context42	3.58082750738465	4.24296482255955	5.72475454208187	6.46088185402381	6.98417849157819	7.33027118441934	5.67542484218033	5.19253732184119	3.46959978398513	5.93111579822681
ind234_context43	3.29661766577897	5.57789002494285	5.30849680243909	6.39014723867683	6.31700485658303	6.07892683022348	4.86218941623711	3.84765555542071	4.73008516013223	5.65804949396156
ind234_context44	4.68166739365749	4.95096827647226	5.27473931687152	4.30404439768692	5.99654643752941	5.19127266890925	6.45548661541292	4.06257426842062	3.75942485584211	5.22222878795841
ind234_context45	5.68426601325711	4.23923607893063	4.71034578740011	5.31722778753273	5.29977833468542	5.96176010937053	6.11248832630887	5.32634683415221	5.33708531294419	6.93006561659888
ind234_context46	2.69499292009321	5.94031000952737	5.0655205149762	5.41240000244388	6.65418529882096	6.96814899202548	7.4591992058623	3.64216809759318	4.73449486725836	5.8318670909456
ind234_context47	4.26582292645007	4.50960163864995	5.3845352498261	4.56417516353766	7.69636424391707	3.59604539271367	5.14045298879049	5.05186790358167	6.10032913776064	6.5728018890254
ind234_context48	5.53181242986662	7.22096639277698	5.43174230240628	6.23686523016581	8.63569696007806	6.26090296135255	5.04302438423398	4.89866220752303	6.74287214405383	5.1458722005921
ind234_context49	5.39625500027975	5.82841212976963	3.82393397250925	5.7239937800099	5.82604691725971	4.52550812681516	7.05431920748748	4.77370340438247	6.22579883520155	6.65258739128253
ind234_context5	4.46043873776516	4.3793233908874	5.13463950681144	5.93356777577811	7.89366016177847	6.64352084634381	5.57483131332167	5.47640536497032	5.78451707123335	5.49002839644116
ind234_context50	-2.50265283641114	0.623773423108373	0.804894202782193	0.0538888368447124	2.93764781319648	2.41633412142093	-0.0272205611909243	-0.222510845277601	-0.739565212164016	-1.08603351521011
ind234_context6	4.22702785306302	7.08493435965391	5.87007156845725	5.36355959973183	7.41283479748006	6.58528686103664	6.61619838786579	4.00476741144824	5.1247977703812	5.4934493160229
ind234_context7	5.23451151978277	6.02225755786051	5.09644911950578	5.84211898238612	5.51686278266401	5.25207473306205	7.31541985487403	4.86438261147336	5.14846941165703	4.61072755900405
ind234_context8	6.01064417308854	4.32684013113291	5.5640882903497	6.45966526336618	5.24708086464296	4.6664722470664	6.55747876688288	5.48273734819286	3.98978049955716	6.24940077151603
ind234_context9	3.47701802090309	5.56405215850261	5.80565442381623	5.76986688520167	6.64979733735663	5.04971408464413	5.96710023232803	5.0966721378552	4.86167992304448	5.61505113492035
ind235_context1	7.16457241288483	4.18817604545031	4.09688552514496	5.13482059328799	2.5581015428912	6.24309983764918	6.96060331683328	4.19103823610286	6.39924959544997	5.00234982872245
ind235_context10	6.00475548385976	2.82096723567891	5.21306825344549	5.85201188680523	4.80250476996953	8.76530696952295	6.33659256262675	3.13932874212928	6.28432978291184	4.18534073703957
ind235_context11	5.62463962534596	2.73858420653405	6.58545902358701	5.27292442199873	3.49999774532548	4.82077975232931	6.95383791188018	4.19467553626735	6.77559034100052	6.74893945716962
ind235_context12	5.71430585880877	5.01373656421833	7.26321102743076	6.66049391891275	3.3954973464768	6.25675657148534	4.993157058322	4.47512348915296	6.42411896477242	4.72400498984625
ind235_context13	6.21327818175207	2.48529856575106	5.41502276351217	5.76753088727374	4.87668433549897	6.06989542705449	7.55258017757117	4.86195493454093	6.50855825225628	6.11293268208486
ind235_context14	6.16253689098015	5.51307117417923	3.70716021625839	6.63673811463394	3.28181994975471	5.22377599352565	6.81363222363195	3.48538273319319	7.25002490271234	4.78428389826408
ind235_context15	6.15533263030115	4.85033155247434	6.20879394263829	5.82027684249124	3.92921142777523	6.23782452836953	7.28579077066158	4.52165742422982	9.06129081697498	6.06167711990766
ind235_context16	5.71220801498718	4.56252690001902	3.3752466882747	7.99193018864918	4.89510069213118	4.33637291552414	7.03144062080407	4.0746683262265	6.73073842964081	4.37402897155086
ind235_context17	5.03903123602506	4.0626038609584	7.01210981822892	5.32376789357756	4.43019268135342	5.28345360541971	6.74068188785939	3.7104854497156	6.51375171173771	5.2163356703308
ind235_context18	5.67101085686453	3.77722780809205	5.14096148456026	6.37721079277715	4.19179667695528	5.23357844726207	5.6210171441187	5.11970238799979	5.47583219940341	5.61438204828596
ind235_context19	5.44923139213084	4.55909006032067	5.50010636955366	6.74526204023418	1.91650842055231	6.6150962635649	7.92005128915997	5.50120267505381	6.45055052378799	3.86339311129555
